x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
0,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000
0,0,225000,250000,250000,225000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,150000,250000,250000,250000,250000,175000
0,225000,0,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,225000,250000,250000,250000,250000,225000
0,250000,250000,0,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,0,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,225000,250000,250000,250000,250000,250000,250000
0,225000,250000,250000,250000,0,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,225000,250000,250000,250000,250000,225000
0,250000,250000,250000,250000,250000,0,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,225000,250000,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,0,175000,200000,250000,175000,225000,200000,200000,225000,150000,250000,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,175000,0,175000,250000,200000,225000,225000,200000,200000,175000,250000,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,200000,175000,0,250000,225000,225000,225000,225000,225000,200000,250000,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,250000,250000,250000,0,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,175000,200000,225000,250000,0,225000,175000,200000,200000,175000,250000,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,225000,225000,225000,250000,225000,0,225000,200000,175000,225000,250000,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,200000,225000,225000,250000,175000,225000,0,225000,225000,200000,250000,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,200000,200000,225000,250000,200000,200000,225000,0,150000,200000,250000,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,225000,200000,225000,250000,200000,175000,225000,150000,0,200000,250000,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,150000,175000,200000,250000,175000,225000,200000,200000,200000,0,250000,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,0,250000,250000,250000,250000,250000,250000,250000
0,250000,250000,250000,225000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,0,250000,250000,250000,250000,250000,250000
0,150000,225000,250000,250000,225000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,0,250000,250000,250000,250000,175000
0,250000,250000,250000,250000,250000,225000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,0,225000,250000,225000,250000
0,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,225000,0,250000,250000,250000
0,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,0,250000,250000
0,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,225000,250000,250000,0,250000
0,175000,225000,250000,250000,225000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,175000,250000,250000,250000,250000,0
